productId,slug,sku,name,sourceField,url,hostname,objectPath,extension,isTempPath,isMalformed,isDuplicate,httpStatus,contentType,contentLength,durationMs,width,height,cacheControl,isBroken,isSlow,isSevereSlow,isOversized,isSevereOversized,hasExcessiveDimensions,error
74a63bce-945e-4e08-8f76-d75c83fdd5dc,novelty-gift-clock,KB-IM-1202,Novelty Gift Clock,image,https://images.unsplash.com/photo-1513885535751-8b9238bd345a?auto=format&fit=crop&w=1000&q=80,images.unsplash.com,/photo-1513885535751-8b9238bd345a,,false,false,true,200,image/jpeg,111749,61,1000,667,"public, max-age=31536000",false,false,false,false,false,false,
74a63bce-945e-4e08-8f76-d75c83fdd5dc,novelty-gift-clock,KB-IM-1202,Novelty Gift Clock,imageUrl,https://images.unsplash.com/photo-1513885535751-8b9238bd345a?auto=format&fit=crop&w=1000&q=80,images.unsplash.com,/photo-1513885535751-8b9238bd345a,,false,false,true,200,image/jpeg,111749,61,1000,667,"public, max-age=31536000",false,false,false,false,false,false,
74a63bce-945e-4e08-8f76-d75c83fdd5dc,novelty-gift-clock,KB-IM-1202,Novelty Gift Clock,product_images[0].image_url,https://images.unsplash.com/photo-1513885535751-8b9238bd345a?auto=format&fit=crop&w=1000&q=80,images.unsplash.com,/photo-1513885535751-8b9238bd345a,,false,false,true,200,image/jpeg,111749,61,1000,667,"public, max-age=31536000",false,false,false,false,false,false,
5db15c0b-080f-4bc9-8df1-62106b1288f8,ceramic-dinner-bowl-set,KB-CR-1102,Ceramic Dinner Bowl Set,image,https://images.unsplash.com/photo-1516594798947-e65505dbb29d?auto=format&fit=crop&w=1000&q=80,images.unsplash.com,/photo-1516594798947-e65505dbb29d,,false,false,true,200,image/jpeg,136589,13,1000,667,"public, max-age=31536000",false,false,false,false,false,false,
5db15c0b-080f-4bc9-8df1-62106b1288f8,ceramic-dinner-bowl-set,KB-CR-1102,Ceramic Dinner Bowl Set,imageUrl,https://images.unsplash.com/photo-1516594798947-e65505dbb29d?auto=format&fit=crop&w=1000&q=80,images.unsplash.com,/photo-1516594798947-e65505dbb29d,,false,false,true,200,image/jpeg,136589,13,1000,667,"public, max-age=31536000",false,false,false,false,false,false,
5db15c0b-080f-4bc9-8df1-62106b1288f8,ceramic-dinner-bowl-set,KB-CR-1102,Ceramic Dinner Bowl Set,product_images[0].image_url,https://images.unsplash.com/photo-1516594798947-e65505dbb29d?auto=format&fit=crop&w=1000&q=80,images.unsplash.com,/photo-1516594798947-e65505dbb29d,,false,false,true,200,image/jpeg,136589,13,1000,667,"public, max-age=31536000",false,false,false,false,false,false,
3a3e7de8-4a66-4e48-9bd1-472a10ce513f,luxury-keepsake-gift-hamper,KB-GI-0805,Luxury Keepsake Gift Hamper,image,https://images.unsplash.com/photo-1512909006721-3d6018887383?auto=format&fit=crop&w=1000&q=80,images.unsplash.com,/photo-1512909006721-3d6018887383,,false,false,true,200,image/jpeg,62883,19,1000,667,"public, max-age=31536000",false,false,false,false,false,false,
3a3e7de8-4a66-4e48-9bd1-472a10ce513f,luxury-keepsake-gift-hamper,KB-GI-0805,Luxury Keepsake Gift Hamper,imageUrl,https://images.unsplash.com/photo-1512909006721-3d6018887383?auto=format&fit=crop&w=1000&q=80,images.unsplash.com,/photo-1512909006721-3d6018887383,,false,false,true,200,image/jpeg,62883,19,1000,667,"public, max-age=31536000",false,false,false,false,false,false,
3a3e7de8-4a66-4e48-9bd1-472a10ce513f,luxury-keepsake-gift-hamper,KB-GI-0805,Luxury Keepsake Gift Hamper,product_images[0].image_url,https://images.unsplash.com/photo-1512909006721-3d6018887383?auto=format&fit=crop&w=1000&q=80,images.unsplash.com,/photo-1512909006721-3d6018887383,,false,false,true,200,image/jpeg,62883,19,1000,667,"public, max-age=31536000",false,false,false,false,false,false,
7193bfad-1a37-40be-904f-799f2b328076,personal-care-gift-set,KB-GI-0804,Personal Care Gift Set,image,https://images.unsplash.com/photo-1512909006721-3d6018887383?auto=format&fit=crop&w=1000&q=80,images.unsplash.com,/photo-1512909006721-3d6018887383,,false,false,true,200,image/jpeg,62883,19,1000,667,"public, max-age=31536000",false,false,false,false,false,false,
7193bfad-1a37-40be-904f-799f2b328076,personal-care-gift-set,KB-GI-0804,Personal Care Gift Set,imageUrl,https://images.unsplash.com/photo-1512909006721-3d6018887383?auto=format&fit=crop&w=1000&q=80,images.unsplash.com,/photo-1512909006721-3d6018887383,,false,false,true,200,image/jpeg,62883,19,1000,667,"public, max-age=31536000",false,false,false,false,false,false,
7193bfad-1a37-40be-904f-799f2b328076,personal-care-gift-set,KB-GI-0804,Personal Care Gift Set,product_images[0].image_url,https://images.unsplash.com/photo-1512909006721-3d6018887383?auto=format&fit=crop&w=1000&q=80,images.unsplash.com,/photo-1512909006721-3d6018887383,,false,false,true,200,image/jpeg,62883,19,1000,667,"public, max-age=31536000",false,false,false,false,false,false,
8ec877b1-e003-4e08-b74d-0074daf7686c,chocolate-gift-basket,KB-GI-0803,Chocolate Gift Basket,image,https://images.unsplash.com/photo-1512909006721-3d6018887383?auto=format&fit=crop&w=1000&q=80,images.unsplash.com,/photo-1512909006721-3d6018887383,,false,false,true,200,image/jpeg,62883,19,1000,667,"public, max-age=31536000",false,false,false,false,false,false,
8ec877b1-e003-4e08-b74d-0074daf7686c,chocolate-gift-basket,KB-GI-0803,Chocolate Gift Basket,imageUrl,https://images.unsplash.com/photo-1512909006721-3d6018887383?auto=format&fit=crop&w=1000&q=80,images.unsplash.com,/photo-1512909006721-3d6018887383,,false,false,true,200,image/jpeg,62883,19,1000,667,"public, max-age=31536000",false,false,false,false,false,false,
8ec877b1-e003-4e08-b74d-0074daf7686c,chocolate-gift-basket,KB-GI-0803,Chocolate Gift Basket,product_images[0].image_url,https://images.unsplash.com/photo-1512909006721-3d6018887383?auto=format&fit=crop&w=1000&q=80,images.unsplash.com,/photo-1512909006721-3d6018887383,,false,false,true,200,image/jpeg,62883,19,1000,667,"public, max-age=31536000",false,false,false,false,false,false,
0636a635-da01-4cee-a2b4-3daf35a03cbd,dry-fruit-gift-tray,KB-GI-0802,Dry Fruit Gift Tray,image,https://images.unsplash.com/photo-1512909006721-3d6018887383?auto=format&fit=crop&w=1000&q=80,images.unsplash.com,/photo-1512909006721-3d6018887383,,false,false,true,200,image/jpeg,62883,19,1000,667,"public, max-age=31536000",false,false,false,false,false,false,
0636a635-da01-4cee-a2b4-3daf35a03cbd,dry-fruit-gift-tray,KB-GI-0802,Dry Fruit Gift Tray,imageUrl,https://images.unsplash.com/photo-1512909006721-3d6018887383?auto=format&fit=crop&w=1000&q=80,images.unsplash.com,/photo-1512909006721-3d6018887383,,false,false,true,200,image/jpeg,62883,19,1000,667,"public, max-age=31536000",false,false,false,false,false,false,
0636a635-da01-4cee-a2b4-3daf35a03cbd,dry-fruit-gift-tray,KB-GI-0802,Dry Fruit Gift Tray,product_images[0].image_url,https://images.unsplash.com/photo-1512909006721-3d6018887383?auto=format&fit=crop&w=1000&q=80,images.unsplash.com,/photo-1512909006721-3d6018887383,,false,false,true,200,image/jpeg,62883,19,1000,667,"public, max-age=31536000",false,false,false,false,false,false,
1a913490-b5e9-4f66-b87a-03bb15e076c5,premium-celebration-gift-box,KB-GI-0801,Premium Celebration Gift Box,image,https://images.unsplash.com/photo-1512909006721-3d6018887383?auto=format&fit=crop&w=1000&q=80,images.unsplash.com,/photo-1512909006721-3d6018887383,,false,false,true,200,image/jpeg,62883,19,1000,667,"public, max-age=31536000",false,false,false,false,false,false,
1a913490-b5e9-4f66-b87a-03bb15e076c5,premium-celebration-gift-box,KB-GI-0801,Premium Celebration Gift Box,imageUrl,https://images.unsplash.com/photo-1512909006721-3d6018887383?auto=format&fit=crop&w=1000&q=80,images.unsplash.com,/photo-1512909006721-3d6018887383,,false,false,true,200,image/jpeg,62883,19,1000,667,"public, max-age=31536000",false,false,false,false,false,false,
1a913490-b5e9-4f66-b87a-03bb15e076c5,premium-celebration-gift-box,KB-GI-0801,Premium Celebration Gift Box,product_images[0].image_url,https://images.unsplash.com/photo-1512909006721-3d6018887383?auto=format&fit=crop&w=1000&q=80,images.unsplash.com,/photo-1512909006721-3d6018887383,,false,false,true,200,image/jpeg,62883,19,1000,667,"public, max-age=31536000",false,false,false,false,false,false,
81a21d14-ec81-45b7-b737-97deb47331f8,floral-cup-saucer-set,KB-CR-1101,Floral Cup Saucer Set,image,https://images.unsplash.com/photo-1516594798947-e65505dbb29d?auto=format&fit=crop&w=1000&q=80,images.unsplash.com,/photo-1516594798947-e65505dbb29d,,false,false,true,200,image/jpeg,136589,13,1000,667,"public, max-age=31536000",false,false,false,false,false,false,
81a21d14-ec81-45b7-b737-97deb47331f8,floral-cup-saucer-set,KB-CR-1101,Floral Cup Saucer Set,imageUrl,https://images.unsplash.com/photo-1516594798947-e65505dbb29d?auto=format&fit=crop&w=1000&q=80,images.unsplash.com,/photo-1516594798947-e65505dbb29d,,false,false,true,200,image/jpeg,136589,13,1000,667,"public, max-age=31536000",false,false,false,false,false,false,
81a21d14-ec81-45b7-b737-97deb47331f8,floral-cup-saucer-set,KB-CR-1101,Floral Cup Saucer Set,product_images[0].image_url,https://images.unsplash.com/photo-1516594798947-e65505dbb29d?auto=format&fit=crop&w=1000&q=80,images.unsplash.com,/photo-1516594798947-e65505dbb29d,,false,false,true,200,image/jpeg,136589,13,1000,667,"public, max-age=31536000",false,false,false,false,false,false,
1ba20961-877a-4ea5-8ad6-17bdf2ba8029,traditional-pooja-basket,KB-WE-0705,Traditional Pooja Basket,image,https://images.unsplash.com/photo-1511285560929-80b456fea0bc?auto=format&fit=crop&w=1000&q=80,images.unsplash.com,/photo-1511285560929-80b456fea0bc,,false,false,true,200,image/jpeg,121271,15,1000,668,"public, max-age=31536000",false,false,false,false,false,false,
1ba20961-877a-4ea5-8ad6-17bdf2ba8029,traditional-pooja-basket,KB-WE-0705,Traditional Pooja Basket,imageUrl,https://images.unsplash.com/photo-1511285560929-80b456fea0bc?auto=format&fit=crop&w=1000&q=80,images.unsplash.com,/photo-1511285560929-80b456fea0bc,,false,false,true,200,image/jpeg,121271,15,1000,668,"public, max-age=31536000",false,false,false,false,false,false,
1ba20961-877a-4ea5-8ad6-17bdf2ba8029,traditional-pooja-basket,KB-WE-0705,Traditional Pooja Basket,product_images[0].image_url,https://images.unsplash.com/photo-1511285560929-80b456fea0bc?auto=format&fit=crop&w=1000&q=80,images.unsplash.com,/photo-1511285560929-80b456fea0bc,,false,false,true,200,image/jpeg,121271,15,1000,668,"public, max-age=31536000",false,false,false,false,false,false,
bcaf3c5d-991b-436c-81d8-f3783202791e,bride-hamper-basket,KB-WE-0704,Bride Hamper Basket,image,https://images.unsplash.com/photo-1511285560929-80b456fea0bc?auto=format&fit=crop&w=1000&q=80,images.unsplash.com,/photo-1511285560929-80b456fea0bc,,false,false,true,200,image/jpeg,121271,15,1000,668,"public, max-age=31536000",false,false,false,false,false,false,
bcaf3c5d-991b-436c-81d8-f3783202791e,bride-hamper-basket,KB-WE-0704,Bride Hamper Basket,imageUrl,https://images.unsplash.com/photo-1511285560929-80b456fea0bc?auto=format&fit=crop&w=1000&q=80,images.unsplash.com,/photo-1511285560929-80b456fea0bc,,false,false,true,200,image/jpeg,121271,15,1000,668,"public, max-age=31536000",false,false,false,false,false,false,
bcaf3c5d-991b-436c-81d8-f3783202791e,bride-hamper-basket,KB-WE-0704,Bride Hamper Basket,product_images[0].image_url,https://images.unsplash.com/photo-1511285560929-80b456fea0bc?auto=format&fit=crop&w=1000&q=80,images.unsplash.com,/photo-1511285560929-80b456fea0bc,,false,false,true,200,image/jpeg,121271,15,1000,668,"public, max-age=31536000",false,false,false,false,false,false,
a7b1940b-5f37-446f-851d-4c7778a11796,gold-trim-gift-basket,KB-WE-0703,Gold Trim Gift Basket,image,https://images.unsplash.com/photo-1511285560929-80b456fea0bc?auto=format&fit=crop&w=1000&q=80,images.unsplash.com,/photo-1511285560929-80b456fea0bc,,false,false,true,200,image/jpeg,121271,15,1000,668,"public, max-age=31536000",false,false,false,false,false,false,
a7b1940b-5f37-446f-851d-4c7778a11796,gold-trim-gift-basket,KB-WE-0703,Gold Trim Gift Basket,imageUrl,https://images.unsplash.com/photo-1511285560929-80b456fea0bc?auto=format&fit=crop&w=1000&q=80,images.unsplash.com,/photo-1511285560929-80b456fea0bc,,false,false,true,200,image/jpeg,121271,15,1000,668,"public, max-age=31536000",false,false,false,false,false,false,
a7b1940b-5f37-446f-851d-4c7778a11796,gold-trim-gift-basket,KB-WE-0703,Gold Trim Gift Basket,product_images[0].image_url,https://images.unsplash.com/photo-1511285560929-80b456fea0bc?auto=format&fit=crop&w=1000&q=80,images.unsplash.com,/photo-1511285560929-80b456fea0bc,,false,false,true,200,image/jpeg,121271,15,1000,668,"public, max-age=31536000",false,false,false,false,false,false,
f2e9ea23-b350-4047-a58e-79a83541a2b2,floral-ceremony-basket,KB-WE-0702,Floral Ceremony Basket,image,https://images.unsplash.com/photo-1511285560929-80b456fea0bc?auto=format&fit=crop&w=1000&q=80,images.unsplash.com,/photo-1511285560929-80b456fea0bc,,false,false,true,200,image/jpeg,121271,15,1000,668,"public, max-age=31536000",false,false,false,false,false,false,
f2e9ea23-b350-4047-a58e-79a83541a2b2,floral-ceremony-basket,KB-WE-0702,Floral Ceremony Basket,imageUrl,https://images.unsplash.com/photo-1511285560929-80b456fea0bc?auto=format&fit=crop&w=1000&q=80,images.unsplash.com,/photo-1511285560929-80b456fea0bc,,false,false,true,200,image/jpeg,121271,15,1000,668,"public, max-age=31536000",false,false,false,false,false,false,
f2e9ea23-b350-4047-a58e-79a83541a2b2,floral-ceremony-basket,KB-WE-0702,Floral Ceremony Basket,product_images[0].image_url,https://images.unsplash.com/photo-1511285560929-80b456fea0bc?auto=format&fit=crop&w=1000&q=80,images.unsplash.com,/photo-1511285560929-80b456fea0bc,,false,false,true,200,image/jpeg,121271,15,1000,668,"public, max-age=31536000",false,false,false,false,false,false,
803ae2d1-7433-4f6e-8f79-16f74ab095fb,velvet-wedding-basket,KB-WE-0701,Velvet Wedding Basket,image,https://images.unsplash.com/photo-1511285560929-80b456fea0bc?auto=format&fit=crop&w=1000&q=80,images.unsplash.com,/photo-1511285560929-80b456fea0bc,,false,false,true,200,image/jpeg,121271,15,1000,668,"public, max-age=31536000",false,false,false,false,false,false,
803ae2d1-7433-4f6e-8f79-16f74ab095fb,velvet-wedding-basket,KB-WE-0701,Velvet Wedding Basket,imageUrl,https://images.unsplash.com/photo-1511285560929-80b456fea0bc?auto=format&fit=crop&w=1000&q=80,images.unsplash.com,/photo-1511285560929-80b456fea0bc,,false,false,true,200,image/jpeg,121271,15,1000,668,"public, max-age=31536000",false,false,false,false,false,false,
803ae2d1-7433-4f6e-8f79-16f74ab095fb,velvet-wedding-basket,KB-WE-0701,Velvet Wedding Basket,product_images[0].image_url,https://images.unsplash.com/photo-1511285560929-80b456fea0bc?auto=format&fit=crop&w=1000&q=80,images.unsplash.com,/photo-1511285560929-80b456fea0bc,,false,false,true,200,image/jpeg,121271,15,1000,668,"public, max-age=31536000",false,false,false,false,false,false,
6f7455af-a3d9-4208-9cbb-84aad0c77314,mini-jewellery-organizer,KB-FA-0605,Mini Jewellery Organizer,image,https://images.unsplash.com/photo-1522338242992-e1a54906a8da?auto=format&fit=crop&w=1000&q=80,images.unsplash.com,/photo-1522338242992-e1a54906a8da,,false,false,true,200,image/jpeg,181926,13,1000,1498,"public, max-age=31536000",false,false,false,false,false,false,
6f7455af-a3d9-4208-9cbb-84aad0c77314,mini-jewellery-organizer,KB-FA-0605,Mini Jewellery Organizer,imageUrl,https://images.unsplash.com/photo-1522338242992-e1a54906a8da?auto=format&fit=crop&w=1000&q=80,images.unsplash.com,/photo-1522338242992-e1a54906a8da,,false,false,true,200,image/jpeg,181926,13,1000,1498,"public, max-age=31536000",false,false,false,false,false,false,
6f7455af-a3d9-4208-9cbb-84aad0c77314,mini-jewellery-organizer,KB-FA-0605,Mini Jewellery Organizer,product_images[0].image_url,https://images.unsplash.com/photo-1522338242992-e1a54906a8da?auto=format&fit=crop&w=1000&q=80,images.unsplash.com,/photo-1522338242992-e1a54906a8da,,false,false,true,200,image/jpeg,181926,13,1000,1498,"public, max-age=31536000",false,false,false,false,false,false,
995102b1-3850-46cf-8458-f975583c464f,scented-candle-jar,KB-FA-0604,Scented Candle Jar,image,https://images.unsplash.com/photo-1522338242992-e1a54906a8da?auto=format&fit=crop&w=1000&q=80,images.unsplash.com,/photo-1522338242992-e1a54906a8da,,false,false,true,200,image/jpeg,181926,13,1000,1498,"public, max-age=31536000",false,false,false,false,false,false,
995102b1-3850-46cf-8458-f975583c464f,scented-candle-jar,KB-FA-0604,Scented Candle Jar,imageUrl,https://images.unsplash.com/photo-1522338242992-e1a54906a8da?auto=format&fit=crop&w=1000&q=80,images.unsplash.com,/photo-1522338242992-e1a54906a8da,,false,false,true,200,image/jpeg,181926,13,1000,1498,"public, max-age=31536000",false,false,false,false,false,false,
